l_orderkey          revenue             o_orderdate         o_shippriority      
957317              13353.176200        1995-01-26          0                   
902432              13353.100200        1994-12-03          0                   
2316098             13309.118400        1995-01-14          0                   
3940544             13303.310400        1994-12-01          0                   
2040193             13300.210000        1995-03-08          0                   
5792135             13299.510000        1994-12-30          0                   
4888261             13293.774000        1994-12-07          0                   
5218177             13288.500000        1994-12-19          0                   
3094854             13279.710900        1995-01-26          0                   
3948101             13273.383200        1995-02-04          0                   
2498659             13262.723200        1995-01-19          0                   
4579938             13204.363200        1994-12-21          0                   
2708834             13187.673600        1994-12-21          0                   
5595137             13182.489600        1994-12-28          0                   
1170240             13172.962600        1995-01-11          0                   
2117635             13141.055200        1995-03-11          0                   
3394053             13140.527400        1994-12-07          0                   
5202304             13120.753800        1994-12-30          0                   
1315366             13093.267200        1995-02-05          0                   
2545632             13029.437700        1995-01-11          0                   
1986817             13017.277000        1995-01-16          0                   
3821158             13003.324800        1994-12-20          0                   
3447302             12998.407400        1995-03-06          0                   
2518562             12980.877000        1994-12-27          0                   
2137185             12972.268800        1994-12-19          0                   
800481              12966.038400        1994-11-29          0                   
4206245             12944.754900        1995-03-13          0                   
5205185             12938.696000        1994-12-09          0                   
5785158             12907.300000        1995-02-19          0                   
4807296             12885.989200        1995-01-28          0                   
782151              12878.530000        1995-01-06          0                   
1619332             12830.510000        1995-01-13          0                   
4892481             12814.416000        1995-03-10          0                   
4555781             12809.085800        1994-12-24          0                   
1295808             12805.804200        1994-12-31          0                   
3318277             12804.153600        1994-12-05          0                   
4055716             12795.300000        1994-12-18          0                   
3453538             12777.504600        1995-01-27          0                   
1493952             12775.485800        1994-12-30          0                   
826368              12762.401400        1995-02-11          0                   
4864198             12755.743000        1994-12-13          0                   
4868645             12749.878000        1994-12-21          0                   
378758              12749.556000        1994-12-05          0                   
5454086             12673.848600        1995-01-12          0                   
3107328             12663.340000        1995-03-06          0                   
5897574             12656.169000        1995-01-19          0                   
527685              12642.588000        1995-01-13          0                   
3161123             12598.664400        1994-12-31          0                   
3960999             12595.366000        1994-12-26          0                   
3236739             12583.244100        1995-02-01          0                   
1637729             12571.939800        1994-12-24          0                   
3482402             12563.455500        1995-01-03          0                   
2413285             12550.946200        1994-12-30          0                   
2989344             12521.341800        1995-02-27          0                   
1071872             12474.878000        1995-01-10          0                   
872992              12473.753600        1994-12-18          0                   
513126              12462.799800        1995-01-07          0                   
1623206             12458.478000        1995-01-28          0                   
3735109             12449.872800        1994-12-08          0                   
3272641             12444.276600        1995-02-18          0                   
3075491             12429.710400        1995-01-19          0                   
4480773             12429.041600        1994-12-14          0                   
2572999             12423.320000        1994-12-20          0                   
3057155             12399.000000        1994-12-12          0                   
1292454             12398.797400        1994-11-28          0                   
3453763             12376.944000        1994-12-31          0                   
5116679             12376.000000        1995-01-03          0                   
4380102             12363.100000        1995-01-14          0                   
2387492             12356.080000        1994-12-22          0                   
4540835             12320.500500        1994-12-04          0                   
2789765             12312.342000        1995-02-05          0                   
3230817             12305.531700        1995-03-02          0                   
1364865             12301.378000        1994-12-28          0                   
1897056             12285.702000        1995-01-22          0                   
5798849             12239.467500        1994-12-23          0                   
116998              12237.024800        1994-12-14          0                   
1907204             12187.680000        1995-02-04          0                   
3009474             12156.468800        1994-12-15          0                   
2564516             12143.822400        1994-12-09          0                   
88866               12116.601700        1995-02-04          0                   
1011266             12101.680800        1994-12-02          0                   
4943040             12094.110600        1995-03-01          0                   
5551204             12051.830700        1995-01-31          0                   
2749088             12034.483200        1995-01-31          0                   
1935399             12028.977600        1995-02-09          0                   
4893316             11995.889400        1995-02-27          0                   
1873090             11991.177000        1994-11-25          0                   
2209570             11985.382800        1994-12-03          0                   
4711746             11981.700000        1994-12-13          0                   
1188771             11968.589100        1995-02-23          0                   
5866337             11966.760200        1995-02-28          0                   
4066531             11962.486200        1995-01-21          0                   
1389377             11911.212000        1995-03-06          0                   
5250819             11884.828000        1995-02-19          0                   
5070244             11849.846400        1995-01-02          0                   
538691              11808.172800        1994-12-09          0                   
3395271             11799.532000        1995-01-19          0                   
221734              11767.807200        1995-01-20          0                   
96646               11752.205400        1994-11-29          0                   
5554369             11749.833900        1995-03-13          0                   
3090502             11700.008400        1995-01-18          0                   
3454246             11684.814400        1994-12-09          0                   
5232354             11674.531000        1994-12-29          0                   
3147009             11659.961500        1994-12-26          0                   
2415495             11651.640000        1995-01-01          0                   
3390980             11651.520000        1994-12-12          0                   
5278786             11643.945600        1995-03-03          0                   
2012132             11642.400000        1994-12-25          0                   
3709220             11634.244200        1994-12-18          0                   
67109               11630.920000        1995-01-17          0                   
424133              11610.504000        1995-03-06          0                   
1884613             11584.954800        1995-01-22          0                   
1835680             11563.104000        1994-11-24          0                   
3472645             11541.984000        1994-12-11          0                   
244641              11516.332800        1994-11-29          0                   
3849121             11495.016000        1995-01-27          0                   
1148257             11488.059200        1995-03-07          0                   
1385312             11462.630400        1994-12-08          0                   
2550439             11439.711000        1995-01-21          0                   
5022401             11427.392000        1995-02-23          0                   
5867684             11412.027900        1995-01-24          0                   
838533              11397.061200        1995-02-06          0                   
964033              11378.064600        1995-02-20          0                   
1070944             11376.942200        1995-02-04          0                   
139716              11375.306600        1995-02-18          0                   
4175110             11367.446400        1994-12-15          0                   
3360354             11332.548800        1994-11-18          0                   
2709319             11330.720000        1995-01-18          0                   
2823778             11301.312000        1994-11-23          0                   
5013985             11267.440000        1994-12-29          0                   
5129126             11146.980000        1994-12-07          0                   
3258406             11120.300000        1995-02-14          0                   
3377764             11106.433800        1994-12-11          0                   
4698595             11081.659500        1995-01-31          0                   
436864              11061.450400        1995-03-08          0                   
3258882             11056.024000        1994-12-08          0                   
1751171             11042.451000        1995-02-22          0                   
1453377             11010.186000        1994-12-18          0                   
5902816             10996.668000        1994-11-15          0                   
3172230             10989.891000        1994-12-03          0                   
3017830             10989.891000        1994-12-31          0                   
3032839             10984.704300        1994-12-21          0                   
2443138             10975.821600        1994-12-31          0                   
1720964             10967.411700        1994-12-26          0                   
5944647             10951.182000        1995-01-23          0                   
22564               10946.583000        1995-02-25          0                   
5046948             10901.610000        1994-11-29          0                   
3336390             10858.120000        1995-02-04          0                   
2069510             10845.216000        1994-12-08          0                   
836864              10840.320000        1994-12-08          0                   
129668              10839.459600        1995-01-08          0                   
4946054             10829.826000        1994-12-31          0                   
1000737             10778.800000        1995-02-01          0                   
787810              10774.366200        1994-12-29          0                   
952674              10769.710000        1994-12-18          0                   
3723782             10752.102000        1995-02-14          0                   
3354310             10743.231800        1994-12-28          0                   
4794211             10724.940000        1994-12-01          0                   
839488              10687.692800        1995-01-01          0                   
1696963             10657.430000        1995-03-10          0                   
2353952             10539.321600        1995-03-03          0                   
257350              10539.040000        1995-03-13          0                   
2976579             10535.857200        1995-02-05          0                   
1010279             10525.086000        1994-12-05          0                   
4042594             10513.260000        1994-12-01          0                   
4946372             10510.281600        1995-01-20          0                   
5949028             10510.279800        1995-02-08          0                   
290560              10506.636000        1994-12-02          0                   
2297925             10495.701600        1994-12-31          0                   
2917317             10468.620000        1994-12-26          0                   
5084930             10460.179200        1994-12-02          0                   
819971              10443.249000        1994-11-26          0                   
4854882             10410.039000        1995-02-04          0                   
1158336             10405.170600        1994-12-14          0                   
71399               10390.500000        1995-02-15          0                   
1011715             10388.428800        1994-12-29          0                   
940134              10376.385600        1994-11-21          0                   
5275879             10305.374400        1995-03-07          0                   
2115392             10278.360000        1994-12-02          0                   
1099751             10270.622400        1994-11-28          0                   
749895              10252.710000        1995-01-15          0                   
2456384             10247.291600        1995-01-22          0                   
4307490             10238.974200        1994-12-10          0                   
2506085             10223.528400        1995-01-16          0                   
4425856             10218.115800        1994-12-18          0                   
2106308             10179.668000        1995-01-21          0                   
974215              10179.594000        1995-01-06          0                   
1981282             10160.850700        1995-01-13          0                   
2290151             10140.336000        1995-01-24          0                   
2546823             10119.800000        1995-02-13          0                   
1074919             10078.607000        1994-11-24          0                   
1148708             10069.712800        1995-02-07          0                   
540129              10059.870600        1994-12-19          0                   
5170723             10019.612000        1995-03-01          0                   
5846116             9987.180000         1995-03-09          0                   
3202689             9985.193400         1995-02-07          0                   
481923              9983.790000         1994-12-14          0                   
110917              9964.188000         1994-11-25          0                   
1571877             9956.352000         1995-01-28          0                   
2110500             9944.707500         1994-12-29          0                   
1819719             9905.707000         1995-02-08          0                   
1944868             9894.658200         1994-12-28          0                   
5760998             9873.260100         1994-11-27          0                   
3577153             9869.569200         1995-01-09          0                   
1898182             9865.161900         1994-12-26          0                   
561382              9837.702000         1995-03-01          0                   
1332230             9835.921800         1994-12-19          0                   
588615              9801.411200         1995-01-24          0                   
392096              9746.487000         1995-03-10          0                   
1452033             9719.138100         1995-01-09          0                   
4250594             9711.355500         1995-02-10          0                   
45189               9675.410500         1994-12-12          0                   
3444740             9663.181200         1994-11-22          0                   
2747872             9648.310000         1994-12-09          0                   
4716359             9643.788000         1994-12-30          0                   
2395488             9629.881200         1994-12-07          0                   
4809314             9599.335200         1994-12-20          0                   
2182786             9584.773200         1995-01-14          0                   
3851265             9558.510500         1995-02-16          0                   
4364903             9531.452700         1994-11-28          0                   
1887783             9520.357000         1995-01-24          0                   
5735075             9505.209600         1994-12-17          0                   
3699138             9493.240800         1994-12-30          0                   
3298087             9489.689600         1994-11-19          0                   
1671296             9487.216300         1995-02-10          0                   
3474592             9472.311900         1995-03-13          0                   
2226849             9465.894000         1995-01-28          0                   
1462915             9462.528000         1995-02-16          0                   
1361218             9459.984600         1994-12-02          0                   
3785441             9438.012500         1995-02-20          0                   
5191904             9428.391000         1994-12-21          0                   
524484              9426.760700         1995-02-24          0                   
2212962             9426.712200         1995-01-15          0                   
279396              9400.905000         1995-01-30          0                   
4942880             9399.704400         1995-01-01          0                   
5753508             9398.151000         1995-01-06          0                   
3731107             9394.387200         1995-01-30          0                   
3480774             9376.880000         1995-03-07          0                   
5006660             9333.498600         1994-12-19          0                   
2936679             9329.300000         1994-12-14          0                   
2929413             9328.859100         1995-03-03          0                   
4457287             9319.120000         1995-01-16          0                   
3654690             9300.878000         1995-03-13          0                   
2489125             9297.810000         1995-03-03          0                   
2856199             9284.240000         1994-12-01          0                   
5864517             9219.693000         1994-12-05          0                   
5942821             9196.011000         1995-01-03          0                   
1255559             9179.380000         1995-01-08          0                   
1563238             9178.963200         1994-12-26          0                   
1195009             9165.875400         1995-02-18          0                   
3349318             9159.644000         1995-02-15          0                   
4617220             9128.960400         1994-11-26          0                   
276448              9117.108000         1994-12-02          0                   
2700961             9115.142400         1994-12-04          0                   
500097              9100.259000         1994-12-16          0                   
144132              9095.232000         1995-03-03          0                   
5634373             9009.520000         1994-11-20          0                   
3092581             8997.219000         1994-12-20          0                   
4993605             8982.320400         1994-12-29          0                   
187618              8981.277000         1995-01-18          0                   
3773863             8974.360500         1995-03-04          0                   
1468993             8964.165200         1994-12-26          0                   
2021088             8960.943600         1995-01-02          0                   
1905285             8958.076800         1995-02-13          0                   
1677222             8918.750000         1995-01-09          0                   
4467524             8876.710500         1995-03-13          0                   
3455139             8845.200000         1994-12-23          0                   
985860              8840.932800         1995-03-01          0                   
4354208             8828.493800         1994-12-15          0                   
1126503             8758.953000         1994-12-04          0                   
3525155             8753.472000         1994-12-23          0                   
2262242             8746.214400         1995-02-03          0                   
2828706             8715.105000         1994-12-15          0                   
834787              8702.294400         1994-12-30          0                   
4118950             8695.814400         1995-03-09          0                   
3912547             8684.400000         1994-11-26          0                   
981760              8681.263500         1994-12-11          0                   
3425857             8679.589100         1994-12-04          0                   
5235524             8654.745600         1994-11-23          0                   
5247332             8653.008000         1995-01-10          0                   
2145794             8624.634000         1995-01-29          0                   
1017285             8622.255600         1995-01-28          0                   
1536998             8614.540800         1994-12-15          0                   
2752705             8605.717500         1994-12-01          0                   
4882950             8588.200000         1994-12-29          0                   
5950914             8581.624800         1994-12-08          0                   
699655              8580.696000         1995-03-14          0                   
4331366             8546.029800         1995-01-29          0                   
4487494             8531.634000         1995-01-31          0                   
700390              8515.290500         1994-11-17          0                   
1659042             8502.284700         1995-01-23          0                   
2532101             8493.400000         1995-01-20          0                   
356839              8462.363000         1995-02-22          0                   
393986              8455.551000         1995-01-06          0                   
1707712             8453.700000         1995-03-09          0                   
3664069             8443.980000         1995-01-02          0                   
2510144             8443.888800         1995-02-20          0                   
5049442             8436.997800         1995-02-07          0                   
4965156             8431.283000         1994-12-17          0                   
4074599             8411.320400         1994-11-20          0                   
236450              8391.967500         1995-02-17          0                   
3739879             8356.986000         1994-12-17          0                   
3488192             8341.101600         1995-02-12          0                   
2091654             8329.959000         1994-12-02          0                   
3932357             8324.365500         1995-01-02          0                   
1576165             8293.467000         1995-01-21          0                   
3006338             8288.050000         1994-12-05          0                   
1941376             8280.723200         1995-01-01          0                   
2941697             8272.373400         1995-01-16          0                   
3430                8263.765000         1994-12-12          0                   
3903587             8260.696500         1995-01-26          0                   
2930150             8255.138000         1994-12-06          0                   
1127363             8252.917200         1994-11-27          0                   
3450723             8202.330500         1994-11-24          0                   
5304288             8184.437100         1994-12-09          0                   
5287271             8131.752500         1994-12-18          0                   
2464994             8090.880000         1995-02-12          0                   
1959042             8055.738600         1994-12-17          0                   
1798437             8051.752800         1995-01-06          0                   
5955970             8039.162400         1994-11-21          0                   
4996550             8018.580600         1994-12-15          0                   
1859651             8016.772500         1994-12-07          0                   
3747105             8000.372800         1995-02-07          0                   
4689984             7940.195000         1995-01-07          0                   
1861412             7919.280000         1994-12-04          0                   
5813187             7903.789800         1994-12-02          0                   
4274020             7838.082000         1995-02-25          0                   
3335236             7808.120600         1995-02-22          0                   
5302977             7778.897000         1995-01-07          0                   
489606              7714.152000         1994-12-26          0                   
3960513             7693.270200         1994-12-20          0                   
4785095             7673.965200         1994-12-27          0                   
2704774             7630.878700         1995-02-21          0                   
2621476             7607.091000         1994-11-27          0                   
5327204             7590.094200         1994-12-19          0                   
1245378             7586.040000         1994-12-01          0                   
3032871             7574.632800         1995-01-04          0                   
2464613             7541.648800         1994-12-13          0                   
1879874             7527.483600         1995-01-08          0                   
5071106             7517.565000         1995-01-23          0                   
465895              7504.299000         1995-03-11          0                   
183750              7495.607000         1995-01-26          0                   
11073               7433.629500         1994-12-02          0                   
1109794             7412.482800         1995-01-15          0                   
3261988             7410.960000         1995-02-25          0                   
5624322             7392.585200         1995-02-19          0                   
1656260             7384.800000         1995-02-26          0                   
2481222             7377.988800         1994-12-25          0                   
998021              7375.632000         1995-02-20          0                   
2871235             7372.807200         1995-03-05          0                   
774275              7370.339400         1995-01-29          0                   
287744              7365.781700         1995-02-04          0                   
1212838             7360.740000         1994-12-19          0                   
4833957             7339.737600         1994-12-23          0                   
123367              7326.840000         1994-12-24          0                   
2611463             7326.286000         1995-01-08          0                   
5726757             7319.371600         1995-01-14          0                   
4986467             7309.665600         1994-12-21          0                   
506465              7278.222600         1994-12-06          0                   
5587584             7272.115200         1995-03-02          0                   
463812              7259.240000         1995-01-25          0                   
5020551             7223.830800         1994-12-07          0                   
1113632             7216.114500         1994-12-07          0                   
2504161             7207.620000         1994-12-01          0                   
2596484             7186.771300         1995-01-22          0                   
5385122             7177.224000         1994-12-07          0                   
1894788             7167.205500         1994-12-25          0                   
2997094             7165.158000         1994-12-18          0                   
2756646             7140.168000         1995-02-21          0                   
5300519             7122.654000         1995-01-04          0                   
305284              7082.945100         1994-12-29          0                   
5126981             7082.558000         1994-12-05          0                   
217925              7062.346900         1994-12-26          0                   
4118146             7036.165500         1994-11-24          0                   
370822              7028.286000         1995-02-06          0                   
1303847             7027.240000         1995-02-04          0                   
4995332             7013.232000         1994-11-28          0                   
2863655             7005.316500         1994-12-31          0                   
714532              7000.584500         1995-02-06          0                   
3646592             6984.870000         1995-02-18          0                   
4497254             6982.328400         1995-01-11          0                   
3023138             6969.772800         1994-11-27          0                   
5273220             6969.515000         1995-02-03          0                   
4229985             6969.492000         1995-02-03          0                   
1962658             6968.748600         1995-03-07          0                   
5187616             6936.480000         1994-12-30          0                   
5783045             6931.827000         1994-11-27          0                   
4881446             6913.209600         1995-03-13          0                   
583047              6885.144000         1994-11-26          0                   
3350145             6869.881200         1995-02-06          0                   
2518496             6853.658600         1995-01-06          0                   
4408198             6836.392800         1994-12-24          0                   
4338048             6835.383000         1994-12-22          0                   
4035522             6774.993600         1995-02-23          0                   
5875362             6771.276000         1995-02-10          0                   
3013891             6767.145000         1995-01-27          0                   
4772998             6764.437400         1995-01-24          0                   
4314944             6760.512000         1994-12-15          0                   
2419652             6756.240000         1995-01-18          0                   
1904423             6733.126400         1994-12-16          0                   
603910              6698.437200         1995-02-13          0                   
4221858             6685.374000         1994-12-16          0                   
4874404             6684.658000         1995-02-23          0                   
148965              6679.935000         1995-01-12          0                   
4039682             6660.260000         1995-03-09          0                   
3862337             6658.279200         1994-12-24          0                   
3591973             6654.193000         1995-01-07          0                   
870817              6648.729600         1995-03-11          0                   
5769409             6600.150000         1995-02-15          0                   
2825159             6588.918000         1994-11-21          0                   
5777922             6544.339200         1994-12-08          0                   
4767681             6541.234400         1995-01-15          0                   
4746119             6519.432000         1994-12-02          0                   
197957              6514.905600         1994-12-25          0                   
4511527             6495.974400         1995-01-11          0                   
249600              6482.250000         1994-12-18          0                   
1813698             6481.431000         1994-12-16          0                   
5666818             6460.375200         1994-12-14          0                   
2129734             6455.139600         1994-12-03          0                   
3318533             6445.296000         1995-02-08          0                   
886918              6413.543000         1995-03-04          0                   
1040199             6331.500000         1994-12-20          0                   
171328              6311.208000         1995-02-17          0                   
3841954             6308.354000         1994-11-28          0                   
1500003             6306.128500         1995-01-18          0                   
926693              6287.940000         1994-12-26          0                   
4976133             6250.060800         1994-12-19          0                   
4779044             6249.753600         1995-02-12          0                   
5305186             6198.585600         1995-01-09          0                   
5508069             6185.032000         1994-11-29          0                   
1962307             6158.622000         1995-01-01          0                   
1898469             6152.400800         1994-12-02          0                   
279456              6132.526400         1994-11-18          0                   
2078311             6126.600000         1995-01-10          0                   
1342019             6107.783500         1994-12-10          0                   
312134              6105.960000         1995-01-12          0                   
1346210             6085.024400         1995-02-28          0                   
260225              6056.820000         1995-03-01          0                   
3555205             6045.412000         1994-12-03          0                   
1570566             6017.220000         1995-01-16          0                   
4490626             5983.524000         1995-01-08          0                   
4897920             5977.314600         1995-01-24          0                   
5860992             5900.355000         1994-12-25          0                   
3535172             5879.436000         1995-03-14          0                   
5118784             5856.725000         1995-01-18          0                   
2462471             5849.923200         1995-01-29          0                   
4562756             5842.368000         1994-12-12          0                   
3792450             5825.858800         1995-01-07          0                   
171078              5815.170900         1994-12-27          0                   
4412262             5806.845000         1994-12-24          0                   
1478597             5767.692000         1994-12-08          0                   
3153511             5758.778400         1995-02-17          0                   
1465665             5747.793200         1994-11-22          0                   
5095588             5743.758000         1995-01-06          0                   
800356              5737.392000         1994-12-24          0                   
4720833             5717.211200         1995-01-06          0                   
3874404             5670.005600         1995-01-13          0                   
358434              5668.626000         1995-02-11          0                   
1326848             5662.665000         1994-12-05          0                   
5136866             5636.612800         1995-01-19          0                   
5181251             5630.750400         1995-01-05          0                   
3633248             5601.520000         1995-01-25          0                   
1330368             5597.341200         1994-11-22          0                   
78212               5478.026400         1995-01-27          0                   
375106              5438.802400         1995-02-23          0                   
2112162             5434.020000         1995-01-05          0                   
3803235             5370.450000         1995-03-05          0                   
2334310             5360.679000         1995-03-01          0                   
1515456             5359.874000         1994-12-30          0                   
4927298             5358.697200         1995-02-04          0                   
458662              5334.167200         1995-01-20          0                   
5918469             5310.086400         1995-01-14          0                   
1830406             5298.129200         1995-01-09          0                   
4249958             5293.496000         1995-01-28          0                   
5037927             5261.625000         1995-02-22          0                   
4194338             5259.770000         1995-02-16          0                   
3763139             5253.458400         1995-02-03          0                   
2196231             5237.088000         1994-12-18          0                   
5521858             5235.273600         1994-12-30          0                   
952130              5233.382700         1995-01-04          0                   
1140352             5230.407000         1995-01-05          0                   
4360006             5224.856000         1994-12-09          0                   
5333762             5221.470800         1995-01-26          0                   
2161730             5186.310000         1994-12-31          0                   
4395236             5153.464800         1994-12-10          0                   
253925              5147.075700         1995-01-14          0                   
1652323             5126.949000         1995-01-19          0                   
1909637             5115.064500         1994-11-30          0                   
1857286             5111.481600         1995-02-02          0                   
528868              5091.345000         1995-01-24          0                   
4870471             5081.040000         1995-02-20          0                   
1081666             5058.508800         1995-01-18          0                   
2878373             5056.571200         1995-01-20          0                   
5396519             5048.800000         1995-01-23          0                   
3512930             5029.890000         1994-12-26          0                   
4075360             5024.304000         1995-01-06          0                   
3009347             5010.050000         1994-12-12          0                   
5699175             4975.776000         1995-02-25          0                   
457831              4967.100000         1994-12-09          0                   
769091              4959.285000         1994-12-14          0                   
91623               4922.643300         1995-03-07          0                   
147169              4922.079300         1995-03-10          0                   
5323011             4918.968000         1995-01-27          0                   
2145025             4915.254600         1995-01-01          0                   
1653957             4914.198000         1995-01-29          0                   
668320              4905.133200         1994-11-29          0                   
5071169             4878.582800         1994-11-27          0                   
1543425             4828.924800         1995-01-24          0                   
3764672             4821.606000         1994-12-12          0                   
5604519             4736.969600         1995-02-04          0                   
4918564             4714.207200         1994-12-29          0                   
586084              4649.074200         1995-01-08          0                   
1914497             4645.804800         1995-01-04          0                   
2838497             4606.170000         1994-12-13          0                   
48710               4561.860000         1994-11-26          0                   
2013573             4530.972600         1995-02-11          0                   
804295              4499.905200         1995-02-07          0                   
184839              4493.367000         1995-02-11          0                   
4137382             4452.200000         1994-12-16          0                   
2308834             4412.956800         1995-01-26          0                   
3171298             4401.739500         1994-12-24          0                   
5723716             4401.312000         1994-12-06          0                   
3171808             4395.436500         1994-12-27          0                   
1754788             4390.455600         1994-12-29          0                   
5570789             4387.358700         1994-12-21          0                   
1029696             4378.134600         1995-01-11          0                   
2248258             4375.650000         1994-12-20          0                   
1578532             4358.281800         1994-11-27          0                   
4345572             4353.206400         1994-12-20          0                   
5626438             4332.031200         1994-12-01          0                   
671587              4309.017600         1995-01-15          0                   
5335910             4269.276000         1994-11-17          0                   
4801509             4237.542000         1995-01-31          0                   
1550183             4208.058400         1994-12-01          0                   
5143200             4207.086400         1995-01-21          0                   
3958435             4193.694000         1994-12-12          0                   
2444802             4181.391600         1994-12-16          0                   
1635108             4176.732000         1994-12-19          0                   
4568711             4168.120000         1994-12-03          0                   
4379591             4161.276000         1995-01-07          0                   
165607              4139.769600         1995-02-01          0                   
4089316             4138.992900         1994-12-16          0                   
5361089             4126.428900         1995-01-13          0                   
4827010             4110.096900         1994-12-02          0                   
1393344             4090.320000         1994-12-17          0                   
3683332             4036.120000         1994-12-21          0                   
1271712             4022.580300         1994-11-21          0                   
3323463             3997.180800         1994-12-15          0                   
2817056             3979.938600         1995-02-10          0                   
2110979             3948.029700         1995-01-16          0                   
2765671             3933.298400         1994-12-08          0                   
2964678             3891.863100         1995-01-23          0                   
5054116             3882.641400         1994-12-12          0                   
4050339             3853.231200         1994-12-28          0                   
3987200             3794.056200         1995-01-01          0                   
5029057             3779.544000         1995-01-17          0                   
